Name_p1,Type_1_p1,Type_2_p1,HP_p1,Attack_p1,Defense_p1,SpAtk_p1,SpDef_p1,Speed_p1,Generation_p1,Legendary_p1,Name_p2,Type_1_p2,Type_2_p2,HP_p2,Attack_p2,Defense_p2,SpAtk_p2,SpDef_p2,Speed_p2,Generation_p2,Legendary_p2,label
394,16,4,50.0,85.0,85.0,55.0,55.0,50.0,3.0,0,293,1,6,75,90,50,110,80,95,2,0,1
553,3,17,60.0,90.0,55.0,90.0,80.0,110.0,1.0,0,293,1,6,75,90,50,110,80,95,2,0,0
453,0,17,50.0,20.0,55.0,25.0,25.0,30.0,1.0,0,461,14,4,20,25,45,70,90,60,4,0,1
179,14,17,55.0,55.0,55.0,85.0,55.0,30.0,5.0,0,461,14,4,20,25,45,70,90,60,4,0,0
614,0,15,20.0,10.0,230.0,10.0,230.0,5.0,2.0,0,461,14,4,20,25,45,70,90,60,4,0,1
642,9,11,60.0,62.0,50.0,62.0,60.0,40.0,4.0,0,461,14,4,20,25,45,70,90,60,4,0,1
269,17,7,95.0,125.0,79.0,60.0,100.0,81.0,1.0,0,461,14,4,20,25,45,70,90,60,4,0,0
96,14,17,45.0,30.0,50.0,65.0,50.0,45.0,4.0,0,461,14,4,20,25,45,70,90,60,4,0,1
495,15,18,35.0,40.0,100.0,90.0,55.0,35.0,1.0,0,461,14,4,20,25,45,70,90,60,4,0,1
147,12,7,35.0,85.0,45.0,35.0,35.0,75.0,1.0,0,461,14,4,20,25,45,70,90,60,4,0,0
232,12,14,70.0,80.0,65.0,90.0,65.0,85.0,2.0,0,461,14,4,20,25,45,70,90,60,4,0,0
463,3,17,60.0,40.0,50.0,75.0,85.0,95.0,3.0,0,461,14,4,20,25,45,70,90,60,4,0,0
561,11,17,80.0,50.0,100.0,100.0,200.0,50.0,3.0,1,461,14,4,20,25,45,70,90,60,4,0,1
729,0,13,70.0,65.0,60.0,90.0,75.0,90.0,1.0,0,461,14,4,20,25,45,70,90,60,4,0,0
300,6,5,76.0,104.0,71.0,104.0,71.0,108.0,4.0,0,461,14,4,20,25,45,70,90,60,4,0,0
239,10,7,75.0,95.0,125.0,45.0,75.0,95.0,4.0,0,461,14,4,20,25,45,70,90,60,4,0,0
722,14,17,48.0,72.0,48.0,72.0,48.0,48.0,2.0,0,461,14,4,20,25,45,70,90,60,4,0,1
427,5,14,60.0,100.0,85.0,80.0,85.0,100.0,3.0,0,461,14,4,20,25,45,70,90,60,4,0,0
427,5,14,60.0,100.0,85.0,80.0,85.0,100.0,3.0,0,461,14,4,20,25,45,70,90,60,4,0,0
427,5,14,60.0,100.0,85.0,80.0,85.0,100.0,3.0,0,461,14,4,20,25,45,70,90,60,4,0,0
571,10,15,115.0,140.0,130.0,55.0,55.0,40.0,4.0,0,461,14,4,20,25,45,70,90,60,4,0,0
66,9,13,45.0,49.0,49.0,65.0,65.0,45.0,1.0,0,461,14,4,20,25,45,70,90,60,4,0,1
43,0,13,65.0,90.0,40.0,45.0,80.0,75.0,1.0,0,461,14,4,20,25,45,70,90,60,4,0,0
573,15,17,55.0,75.0,85.0,25.0,25.0,15.0,5.0,0,461,14,4,20,25,45,70,90,60,4,0,0
237,12,17,49.0,55.0,42.0,42.0,37.0,85.0,4.0,0,461,14,4,20,25,45,70,90,60,4,0,0
631,17,14,95.0,75.0,110.0,100.0,80.0,30.0,1.0,0,461,14,4,20,25,45,70,90,60,4,0,0
253,14,17,60.0,45.0,70.0,75.0,85.0,55.0,5.0,0,461,14,4,20,25,45,70,90,60,4,0,1
728,0,13,30.0,45.0,59.0,30.0,39.0,57.0,5.0,0,461,14,4,20,25,45,70,90,60,4,0,1
727,17,17,130.0,65.0,60.0,110.0,95.0,65.0,1.0,0,461,14,4,20,25,45,70,90,60,4,0,0
459,17,17,95.0,60.0,79.0,100.0,125.0,81.0,3.0,0,461,14,4,20,25,45,70,90,60,4,0,0
337,10,7,89.0,125.0,90.0,115.0,80.0,101.0,5.0,1,461,14,4,20,25,45,70,90,60,4,0,0
514,10,17,90.0,60.0,60.0,40.0,40.0,40.0,2.0,0,461,14,4,20,25,45,70,90,60,4,0,0
508,0,9,60.0,95.0,80.0,60.0,80.0,30.0,1.0,0,461,14,4,20,25,45,70,90,60,4,0,0
35,8,17,64.0,115.0,65.0,83.0,63.0,65.0,3.0,0,461,14,4,20,25,45,70,90,60,4,0,0
600,13,17,73.0,100.0,60.0,100.0,60.0,65.0,3.0,0,461,14,4,20,25,45,70,90,60,4,0,0
471,17,17,50.0,70.0,50.0,50.0,50.0,40.0,3.0,0,461,14,4,20,25,45,70,90,60,4,0,1
712,17,17,50.0,50.0,40.0,50.0,40.0,64.0,5.0,0,461,14,4,20,25,45,70,90,60,4,0,0
695,4,7,85.0,50.0,95.0,120.0,115.0,80.0,4.0,0,461,14,4,20,25,45,70,90,60,4,0,0
26,12,17,103.0,60.0,86.0,60.0,86.0,50.0,5.0,0,461,14,4,20,25,45,70,90,60,4,0,1
644,14,17,45.0,30.0,40.0,105.0,50.0,20.0,5.0,0,461,14,4,20,25,45,70,90,60,4,0,1
503,5,1,95.0,124.0,78.0,69.0,71.0,58.0,6.0,0,461,14,4,20,25,45,70,90,60,4,0,1
299,0,17,65.0,47.0,55.0,73.0,75.0,85.0,3.0,0,461,14,4,20,25,45,70,90,60,4,0,0
611,9,1,90.0,100.0,60.0,90.0,60.0,80.0,3.0,0,461,14,4,20,25,45,70,90,60,4,0,0
412,15,4,50.0,160.0,110.0,160.0,110.0,110.0,6.0,1,461,14,4,20,25,45,70,90,60,4,0,0
434,1,8,50.0,85.0,125.0,85.0,115.0,20.0,3.0,0,461,14,4,20,25,45,70,90,60,4,0,0
278,3,12,44.0,38.0,33.0,61.0,43.0,70.0,6.0,0,461,14,4,20,25,45,70,90,60,4,0,0
635,4,17,82.0,80.0,86.0,85.0,75.0,72.0,6.0,0,461,14,4,20,25,45,70,90,60,4,0,0
227,0,16,71.0,120.0,95.0,120.0,95.0,99.0,5.0,0,461,14,4,20,25,45,70,90,60,4,0,0
238,10,7,65.0,75.0,105.0,35.0,65.0,85.0,2.0,0,461,14,4,20,25,45,70,90,60,4,0,0
127,6,17,105.0,140.0,55.0,30.0,55.0,95.0,5.0,0,461,14,4,20,25,45,70,90,60,4,0,0
161,10,17,35.0,80.0,50.0,50.0,70.0,120.0,1.0,0,461,14,4,20,25,45,70,90,60,4,0,0
20,15,7,55.0,112.0,45.0,74.0,45.0,70.0,5.0,0,461,14,4,20,25,45,70,90,60,4,0,0
452,16,14,60.0,75.0,100.0,55.0,80.0,50.0,3.0,0,461,14,4,20,25,45,70,90,60,4,0,1
585,0,17,38.0,35.0,40.0,27.0,25.0,35.0,6.0,0,461,14,4,20,25,45,70,90,60,4,0,1
81,14,9,100.0,100.0,100.0,100.0,100.0,100.0,2.0,0,461,14,4,20,25,45,70,90,60,4,0,0
199,17,17,49.0,49.0,56.0,49.0,61.0,66.0,4.0,0,461,14,4,20,25,45,70,90,60,4,0,0
453,0,17,50.0,20.0,55.0,25.0,25.0,30.0,1.0,0,225,8,13,30,35,30,100,35,80,1,0,1
667,9,17,75.0,75.0,55.0,105.0,85.0,30.0,2.0,0,225,8,13,30,35,30,100,35,80,1,0,0
31,17,4,100.0,50.0,80.0,60.0,80.0,50.0,2.0,0,225,8,13,30,35,30,100,35,80,1,0,1
637,11,14,45.0,30.0,15.0,85.0,65.0,65.0,2.0,0,225,8,13,30,35,30,100,35,80,1,0,1
588,0,13,60.0,100.0,89.0,55.0,69.0,112.0,5.0,0,225,8,13,30,35,30,100,35,80,1,0,0
660,17,17,30.0,45.0,55.0,70.0,55.0,85.0,1.0,0,225,8,13,30,35,30,100,35,80,1,0,0
210,0,16,75.0,90.0,140.0,60.0,60.0,40.0,2.0,0,225,8,13,30,35,30,100,35,80,1,0,0
566,17,17,35.0,65.0,35.0,65.0,35.0,65.0,2.0,0,225,8,13,30,35,30,100,35,80,1,0,1
699,6,17,70.0,85.0,140.0,85.0,70.0,20.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,0
356,6,12,62.0,50.0,58.0,73.0,54.0,72.0,6.0,0,225,8,13,30,35,30,100,35,80,1,0,1
295,17,17,55.0,104.0,105.0,94.0,75.0,52.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,1
156,8,7,90.0,50.0,34.0,60.0,44.0,70.0,4.0,0,225,8,13,30,35,30,100,35,80,1,0,1
80,0,17,45.0,30.0,35.0,20.0,20.0,45.0,1.0,0,225,8,13,30,35,30,100,35,80,1,0,1
397,9,11,90.0,132.0,105.0,132.0,105.0,30.0,4.0,0,225,8,13,30,35,30,100,35,80,1,0,0
285,5,17,50.0,95.0,95.0,35.0,110.0,70.0,2.0,0,225,8,13,30,35,30,100,35,80,1,0,1
669,0,18,40.0,30.0,32.0,50.0,52.0,65.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,1
722,14,17,48.0,72.0,48.0,72.0,48.0,48.0,2.0,0,225,8,13,30,35,30,100,35,80,1,0,1
722,14,17,48.0,72.0,48.0,72.0,48.0,48.0,2.0,0,225,8,13,30,35,30,100,35,80,1,0,1
615,8,17,44.0,75.0,35.0,63.0,33.0,45.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,1
552,17,13,65.0,95.0,75.0,55.0,55.0,85.0,2.0,0,225,8,13,30,35,30,100,35,80,1,0,0
173,13,17,35.0,60.0,44.0,40.0,54.0,55.0,1.0,0,225,8,13,30,35,30,100,35,80,1,0,1
709,9,7,99.0,68.0,83.0,72.0,87.0,51.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,1
286,6,7,106.0,130.0,90.0,110.0,154.0,90.0,2.0,1,225,8,13,30,35,30,100,35,80,1,0,0
479,13,10,90.0,92.0,87.0,75.0,85.0,76.0,1.0,0,225,8,13,30,35,30,100,35,80,1,0,1
573,15,17,55.0,75.0,85.0,25.0,25.0,15.0,5.0,0,225,8,13,30,35,30,100,35,80,1,0,0
680,12,7,40.0,55.0,30.0,30.0,30.0,85.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,1
613,9,17,60.0,40.0,60.0,40.0,60.0,35.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,1
170,3,17,65.0,85.0,70.0,75.0,70.0,40.0,5.0,0,225,8,13,30,35,30,100,35,80,1,0,0
666,17,17,100.0,75.0,115.0,90.0,115.0,85.0,2.0,1,225,8,13,30,35,30,100,35,80,1,0,0
54,12,17,255.0,10.0,10.0,75.0,135.0,55.0,2.0,0,225,8,13,30,35,30,100,35,80,1,0,1
338,10,7,89.0,145.0,90.0,105.0,80.0,91.0,5.0,1,225,8,13,30,35,30,100,35,80,1,0,0
180,6,5,110.0,123.0,65.0,100.0,65.0,65.0,5.0,0,225,8,13,30,35,30,100,35,80,1,0,1
267,13,17,70.0,43.0,53.0,43.0,53.0,40.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,1
18,6,17,90.0,110.0,80.0,100.0,80.0,95.0,1.0,0,225,8,13,30,35,30,100,35,80,1,0,0
24,16,15,50.0,70.0,100.0,40.0,40.0,30.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,0
633,17,14,90.0,65.0,65.0,40.0,40.0,15.0,1.0,0,225,8,13,30,35,30,100,35,80,1,0,0
533,1,17,35.0,55.0,35.0,30.0,30.0,35.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,0
728,0,13,30.0,45.0,59.0,30.0,39.0,57.0,5.0,0,225,8,13,30,35,30,100,35,80,1,0,1
215,11,8,70.0,80.0,70.0,80.0,70.0,110.0,4.0,0,225,8,13,30,35,30,100,35,80,1,0,0
139,14,17,50.0,180.0,20.0,180.0,20.0,150.0,3.0,1,225,8,13,30,35,30,100,35,80,1,0,0
152,2,7,91.0,134.0,95.0,100.0,100.0,80.0,1.0,0,225,8,13,30,35,30,100,35,80,1,0,1
512,12,17,65.0,70.0,60.0,65.0,65.0,115.0,1.0,0,225,8,13,30,35,30,100,35,80,1,0,1
162,12,17,100.0,70.0,70.0,65.0,65.0,45.0,2.0,0,225,8,13,30,35,30,100,35,80,1,0,1
383,17,17,100.0,100.0,100.0,100.0,100.0,100.0,4.0,0,225,8,13,30,35,30,100,35,80,1,0,0
355,12,17,78.0,70.0,61.0,50.0,61.0,100.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,1
154,2,17,41.0,64.0,45.0,50.0,50.0,50.0,1.0,0,225,8,13,30,35,30,100,35,80,1,0,1
363,17,9,80.0,70.0,70.0,90.0,100.0,70.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,1
776,3,17,75.0,100.0,63.0,80.0,63.0,116.0,5.0,0,225,8,13,30,35,30,100,35,80,1,0,0
776,3,17,75.0,100.0,63.0,80.0,63.0,116.0,5.0,0,225,8,13,30,35,30,100,35,80,1,0,0
770,8,17,38.0,30.0,85.0,55.0,65.0,30.0,5.0,0,225,8,13,30,35,30,100,35,80,1,0,1
26,12,17,103.0,60.0,86.0,60.0,86.0,50.0,5.0,0,225,8,13,30,35,30,100,35,80,1,0,1
246,10,8,59.0,74.0,50.0,35.0,50.0,35.0,5.0,0,225,8,13,30,35,30,100,35,80,1,0,0
386,5,17,40.0,80.0,35.0,35.0,45.0,70.0,1.0,0,225,8,13,30,35,30,100,35,80,1,0,1
651,8,1,50.0,92.0,108.0,92.0,108.0,35.0,4.0,0,225,8,13,30,35,30,100,35,80,1,0,0
208,10,2,80.0,100.0,80.0,80.0,80.0,100.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,0
655,12,17,73.0,95.0,62.0,85.0,65.0,85.0,2.0,0,225,8,13,30,35,30,100,35,80,1,0,1
701,7,17,79.0,100.0,80.0,110.0,90.0,121.0,5.0,1,225,8,13,30,35,30,100,35,80,1,0,0
40,9,17,60.0,62.0,80.0,63.0,80.0,60.0,2.0,0,225,8,13,30,35,30,100,35,80,1,0,1
506,6,17,50.0,53.0,48.0,53.0,48.0,64.0,5.0,0,225,8,13,30,35,30,100,35,80,1,0,1
227,0,16,71.0,120.0,95.0,120.0,95.0,99.0,5.0,0,225,8,13,30,35,30,100,35,80,1,0,0
405,8,17,64.0,165.0,75.0,93.0,83.0,75.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,1
628,12,17,150.0,160.0,100.0,95.0,65.0,100.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,1
161,10,17,35.0,80.0,50.0,50.0,70.0,120.0,1.0,0,225,8,13,30,35,30,100,35,80,1,0,0
104,4,17,50.0,25.0,28.0,45.0,55.0,15.0,2.0,0,225,8,13,30,35,30,100,35,80,1,0,1
528,3,17,60.0,50.0,40.0,85.0,75.0,95.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,0
183,6,17,115.0,115.0,85.0,90.0,75.0,100.0,2.0,1,225,8,13,30,35,30,100,35,80,1,0,0
243,17,17,45.0,67.0,60.0,35.0,50.0,63.0,1.0,0,225,8,13,30,35,30,100,35,80,1,0,1
71,9,17,50.0,85.0,40.0,85.0,40.0,35.0,3.0,0,225,8,13,30,35,30,100,35,80,1,0,0
453,0,17,50.0,20.0,55.0,25.0,25.0,30.0,1.0,0,2,1,17,65,130,60,75,60,75,3,0,1
442,15,1,100.0,164.0,150.0,95.0,120.0,71.0,2.0,0,2,1,17,65,130,60,75,60,75,3,0,1
670,12,7,45.0,40.0,60.0,40.0,75.0,50.0,3.0,0,2,1,17,65,130,60,75,60,75,3,0,1
404,12,4,103.0,60.0,126.0,80.0,126.0,50.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
509,12,17,45.0,55.0,39.0,35.0,39.0,42.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
31,17,4,100.0,50.0,80.0,60.0,80.0,50.0,2.0,0,2,1,17,65,130,60,75,60,75,3,0,1
186,14,17,62.0,48.0,54.0,63.0,60.0,68.0,6.0,0,2,1,17,65,130,60,75,60,75,3,0,1
660,17,17,30.0,45.0,55.0,70.0,55.0,85.0,1.0,0,2,1,17,65,130,60,75,60,75,3,0,0
421,12,17,105.0,125.0,100.0,60.0,100.0,100.0,1.0,0,2,1,17,65,130,60,75,60,75,3,0,0
96,14,17,45.0,30.0,50.0,65.0,50.0,45.0,4.0,0,2,1,17,65,130,60,75,60,75,3,0,1
527,17,17,53.0,51.0,53.0,61.0,56.0,40.0,4.0,0,2,1,17,65,130,60,75,60,75,3,0,1
594,11,18,90.0,60.0,70.0,75.0,70.0,45.0,3.0,0,2,1,17,65,130,60,75,60,75,3,0,1
352,15,9,66.0,41.0,77.0,61.0,87.0,23.0,3.0,0,2,1,17,65,130,60,75,60,75,3,0,1
159,2,17,77.0,120.0,90.0,60.0,90.0,48.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
252,14,17,70.0,55.0,95.0,95.0,110.0,65.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
252,14,17,70.0,55.0,95.0,95.0,110.0,65.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
443,9,13,80.0,100.0,123.0,122.0,120.0,80.0,1.0,0,2,1,17,65,130,60,75,60,75,3,0,0
669,0,18,40.0,30.0,32.0,50.0,52.0,65.0,3.0,0,2,1,17,65,130,60,75,60,75,3,0,1
722,14,17,48.0,72.0,48.0,72.0,48.0,48.0,2.0,0,2,1,17,65,130,60,75,60,75,3,0,1
87,12,7,76.0,65.0,45.0,92.0,42.0,91.0,4.0,0,2,1,17,65,130,60,75,60,75,3,0,0
552,17,13,65.0,95.0,75.0,55.0,55.0,85.0,2.0,0,2,1,17,65,130,60,75,60,75,3,0,0
601,0,9,45.0,53.0,70.0,40.0,60.0,42.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
570,10,15,80.0,85.0,95.0,30.0,30.0,25.0,1.0,0,2,1,17,65,130,60,75,60,75,3,0,1
531,17,5,90.0,95.0,95.0,70.0,90.0,70.0,1.0,0,2,1,17,65,130,60,75,60,75,3,0,1
83,12,17,250.0,5.0,5.0,35.0,105.0,50.0,1.0,0,2,1,17,65,130,60,75,60,75,3,0,1
304,16,14,100.0,100.0,100.0,100.0,100.0,100.0,3.0,1,2,1,17,65,130,60,75,60,75,3,0,0
384,1,7,110.0,65.0,105.0,55.0,95.0,80.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,0
32,12,4,50.0,20.0,40.0,20.0,40.0,20.0,3.0,0,2,1,17,65,130,60,75,60,75,3,0,1
592,17,17,55.0,65.0,95.0,95.0,45.0,85.0,1.0,0,2,1,17,65,130,60,75,60,75,3,0,0
592,17,17,55.0,65.0,95.0,95.0,45.0,85.0,1.0,0,2,1,17,65,130,60,75,60,75,3,0,0
180,6,5,110.0,123.0,65.0,100.0,65.0,65.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
371,5,17,80.0,100.0,70.0,50.0,60.0,45.0,1.0,0,2,1,17,65,130,60,75,60,75,3,0,1
678,14,7,67.0,57.0,55.0,77.0,55.0,114.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
354,12,17,45.0,60.0,45.0,25.0,45.0,55.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
782,1,2,72.0,85.0,70.0,65.0,70.0,58.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
260,17,1,72.0,95.0,67.0,103.0,71.0,122.0,6.0,0,2,1,17,65,130,60,75,60,75,3,0,0
426,16,4,50.0,105.0,125.0,55.0,95.0,50.0,3.0,0,2,1,17,65,130,60,75,60,75,3,0,1
674,17,7,75.0,87.0,63.0,87.0,63.0,98.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,0
645,15,14,70.0,95.0,85.0,55.0,65.0,70.0,3.0,0,2,1,17,65,130,60,75,60,75,3,0,1
383,17,17,100.0,100.0,100.0,100.0,100.0,100.0,4.0,0,2,1,17,65,130,60,75,60,75,3,0,0
4,16,8,60.0,150.0,50.0,150.0,50.0,60.0,6.0,0,2,1,17,65,130,60,75,60,75,3,0,1
720,12,7,80.0,115.0,80.0,65.0,55.0,93.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,0
165,8,17,40.0,70.0,130.0,60.0,130.0,25.0,3.0,0,2,1,17,65,130,60,75,60,75,3,0,1
329,10,1,60.0,82.0,45.0,45.0,45.0,74.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
329,10,1,60.0,82.0,45.0,45.0,45.0,74.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
89,9,17,45.0,35.0,45.0,62.0,53.0,35.0,4.0,0,2,1,17,65,130,60,75,60,75,3,0,1
428,16,14,80.0,145.0,150.0,105.0,110.0,110.0,3.0,0,2,1,17,65,130,60,75,60,75,3,0,0
26,12,17,103.0,60.0,86.0,60.0,86.0,50.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
276,6,16,91.0,90.0,106.0,130.0,106.0,77.0,4.0,1,2,1,17,65,130,60,75,60,75,3,0,0
446,12,5,100.0,128.0,90.0,77.0,77.0,128.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,0
403,3,2,90.0,95.0,105.0,165.0,110.0,45.0,2.0,0,2,1,17,65,130,60,75,60,75,3,0,1
72,9,1,70.0,115.0,60.0,115.0,60.0,55.0,3.0,0,2,1,17,65,130,60,75,60,75,3,0,1
332,2,11,125.0,130.0,90.0,130.0,90.0,95.0,5.0,1,2,1,17,65,130,60,75,60,75,3,0,0
434,1,8,50.0,85.0,125.0,85.0,115.0,20.0,3.0,0,2,1,17,65,130,60,75,60,75,3,0,1
133,12,17,70.0,65.0,65.0,55.0,55.0,70.0,3.0,0,2,1,17,65,130,60,75,60,75,3,0,1
160,17,7,62.0,44.0,50.0,44.0,50.0,55.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
724,11,17,51.0,65.0,65.0,80.0,75.0,59.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
591,0,7,70.0,110.0,80.0,55.0,80.0,105.0,1.0,0,2,1,17,65,130,60,75,60,75,3,0,0
630,2,17,68.0,75.0,53.0,83.0,113.0,60.0,6.0,0,2,1,17,65,130,60,75,60,75,3,0,1
656,12,7,85.0,120.0,70.0,50.0,60.0,100.0,4.0,0,2,1,17,65,130,60,75,60,75,3,0,0
505,9,17,50.0,53.0,48.0,53.0,48.0,64.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
88,9,17,70.0,60.0,70.0,87.0,78.0,85.0,4.0,0,2,1,17,65,130,60,75,60,75,3,0,0
506,6,17,50.0,53.0,48.0,53.0,48.0,64.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
405,8,17,64.0,165.0,75.0,93.0,83.0,75.0,3.0,0,2,1,17,65,130,60,75,60,75,3,0,1
628,12,17,150.0,160.0,100.0,95.0,65.0,100.0,3.0,0,2,1,17,65,130,60,75,60,75,3,0,0
98,17,17,35.0,64.0,85.0,74.0,55.0,32.0,3.0,0,2,1,17,65,130,60,75,60,75,3,0,1
19,12,17,120.0,120.0,120.0,120.0,120.0,120.0,4.0,1,2,1,17,65,130,60,75,60,75,3,0,0
665,15,17,70.0,100.0,115.0,30.0,65.0,30.0,2.0,0,2,1,17,65,130,60,75,60,75,3,0,1
597,17,10,105.0,95.0,75.0,85.0,75.0,74.0,5.0,0,2,1,17,65,130,60,75,60,75,3,0,1
244,17,17,80.0,82.0,78.0,95.0,80.0,85.0,1.0,0,2,1,17,65,130,60,75,60,75,3,0,0
453,0,17,50.0,20.0,55.0,25.0,25.0,30.0,1.0,0,111,17,17,43,80,65,50,35,35,3,0,1
670,12,7,45.0,40.0,60.0,40.0,75.0,50.0,3.0,0,111,17,17,43,80,65,50,35,35,3,0,0
404,12,4,103.0,60.0,126.0,80.0,126.0,50.0,5.0,0,111,17,17,43,80,65,50,35,35,3,0,0
179,14,17,55.0,55.0,55.0,85.0,55.0,30.0,5.0,0,111,17,17,43,80,65,50,35,35,3,0,1
67,12,17,55.0,66.0,44.0,44.0,56.0,85.0,4.0,0,111,17,17,43,80,65,50,35,35,3,0,0
263,10,17,100.0,150.0,140.0,100.0,90.0,90.0,3.0,1,111,17,17,43,80,65,50,35,35,3,0,0
706,10,17,45.0,100.0,45.0,45.0,45.0,10.0,3.0,0,111,17,17,43,80,65,50,35,35,3,0,1
186,14,17,62.0,48.0,54.0,63.0,60.0,68.0,6.0,0,111,17,17,43,80,65,50,35,35,3,0,0
186,14,17,62.0,48.0,54.0,63.0,60.0,68.0,6.0,0,111,17,17,43,80,65,50,35,35,3,0,0
555,14,4,28.0,25.0,25.0,45.0,35.0,40.0,3.0,0,111,17,17,43,80,65,50,35,35,3,0,0
113,9,4,40.0,27.0,60.0,37.0,50.0,66.0,5.0,0,111,17,17,43,80,65,50,35,35,3,0,0
219,2,10,68.0,90.0,65.0,50.0,55.0,82.0,4.0,0,111,17,17,43,80,65,50,35,35,3,0,0
594,11,18,90.0,60.0,70.0,75.0,70.0,45.0,3.0,0,111,17,17,43,80,65,50,35,35,3,0,0
661,16,10,75.0,85.0,200.0,55.0,65.0,30.0,2.0,0,111,17,17,43,80,65,50,35,35,3,0,1
109,6,5,60.0,85.0,60.0,85.0,60.0,55.0,3.0,0,111,17,17,43,80,65,50,35,35,3,0,0
109,6,5,60.0,85.0,60.0,85.0,60.0,55.0,3.0,0,111,17,17,43,80,65,50,35,35,3,0,0
664,13,1,63.0,63.0,47.0,41.0,41.0,74.0,4.0,0,111,17,17,43,80,65,50,35,35,3,0,0
6,15,7,80.0,105.0,65.0,60.0,75.0,130.0,1.0,0,111,17,17,43,80,65,50,35,35,3,0,0
526,0,17,65.0,125.0,100.0,55.0,70.0,85.0,1.0,0,111,17,17,43,80,65,50,35,35,3,0,0
12,15,11,77.0,59.0,50.0,67.0,63.0,46.0,6.0,0,111,17,17,43,80,65,50,35,35,3,0,0
254,8,9,65.0,90.0,122.0,58.0,75.0,84.0,6.0,0,111,17,17,43,80,65,50,35,35,3,0,0
266,14,17,80.0,45.0,65.0,90.0,110.0,80.0,3.0,0,111,17,17,43,80,65,50,35,35,3,0,0
693,5,17,75.0,80.0,55.0,25.0,35.0,35.0,5.0,0,111,17,17,43,80,65,50,35,35,3,0,1
722,14,17,48.0,72.0,48.0,72.0,48.0,48.0,2.0,0,111,17,17,43,80,65,50,35,35,3,0,0
44,14,17,75.0,75.0,75.0,125.0,95.0,40.0,5.0,0,111,17,17,43,80,65,50,35,35,3,0,0
44,14,17,75.0,75.0,75.0,125.0,95.0,40.0,5.0,0,111,17,17,43,80,65,50,35,35,3,0,0
327,0,17,37.0,25.0,41.0,25.0,41.0,25.0,4.0,0,111,17,17,43,80,65,50,35,35,3,0,1
427,5,14,60.0,100.0,85.0,80.0,85.0,100.0,3.0,0,111,17,17,43,80,65,50,35,35,3,0,0
120,17,17,65.0,80.0,80.0,59.0,63.0,58.0,2.0,0,111,17,17,43,80,65,50,35,35,3,0,0
64,9,13,40.0,30.0,35.0,50.0,70.0,55.0,4.0,0,111,17,17,43,80,65,50,35,35,3,0,0
294,1,6,45.0,60.0,30.0,80.0,50.0,65.0,2.0,0,111,17,17,43,80,65,50,35,35,3,0,0
649,0,13,40.0,60.0,40.0,40.0,40.0,30.0,2.0,0,111,17,17,43,80,65,50,35,35,3,0,1
649,0,13,40.0,60.0,40.0,40.0,40.0,30.0,2.0,0,111,17,17,43,80,65,50,35,35,3,0,1
91,9,17,56.0,61.0,65.0,48.0,45.0,38.0,6.0,0,111,17,17,43,80,65,50,35,35,3,0,0
91,9,17,56.0,61.0,65.0,48.0,45.0,38.0,6.0,0,111,17,17,43,80,65,50,35,35,3,0,0
564,16,17,80.0,75.0,150.0,75.0,150.0,50.0,3.0,1,111,17,17,43,80,65,50,35,35,3,0,0
